City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Seoul,1988,Aquatics,Swimming,4x100m medley relay,"MELIEN, Lori",Women,CAN,Canada,W,Bronze
Seoul,1988,Aquatics,Swimming,100m freestyle,"JACOBS, Christopher Charles",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Swimming,200m freestyle,"STELLMACH, Manuela",Women,GDR,East Germany,W,Bronze
Seoul,1988,Aquatics,Swimming,4x100m freestyle relay,"MEISSNER, Katrin",Women,GDR,East Germany,W,Gold
Seoul,1988,Aquatics,Swimming,50m freestyle,"JAGER, Thomas Michael",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Swimming,4x100m freestyle relay,"OTTO, Kristin",Women,GDR,East Germany,W,Gold
Seoul,1988,Aquatics,Swimming,100m butterfly,"NESTY, Anthony Conrad",Men,SUR,Suriname,M,Gold
Seoul,1988,Aquatics,Swimming,4x100m freestyle relay,"RICHTER, Dirk",Men,GDR,East Germany,M,Bronze
Seoul,1988,Aquatics,Swimming,200m individual medley,"KUHL, Patrick",Men,GDR,East Germany,M,Silver
Seoul,1988,Aquatics,Swimming,100m freestyle,"CARON, Stephan",Men,FRA,France,M,Bronze
Seoul,1988,Aquatics,Swimming,200m backstroke,"SIRCH, Cornelia",Women,GDR,East Germany,W,Bronze
Seoul,1988,Aquatics,Swimming,200m butterfly,"MOSSE, Anthony",Men,NZL,New Zealand,M,Bronze
Seoul,1988,Aquatics,Swimming,400m individual medley,"BATTISTELLI, Stefano",Men,ITA,Italy,M,Bronze
Seoul,1988,Aquatics,Swimming,200m breaststroke,"SZABO, Jozsef",Men,HUN,Hungary,M,Gold
Seoul,1988,Aquatics,Swimming,4x100m medley relay,"KERR, Jane",Women,CAN,Canada,W,Bronze
Seoul,1988,Aquatics,Swimming,200m freestyle,"BIONDI, Matthew",Men,USA,United States,M,Bronze
Seoul,1988,Aquatics,Swimming,4x100m medley relay,"PONTING, Thomas",Men,CAN,Canada,M,Silver
Seoul,1988,Aquatics,Synchronized S.,solo,"RUIZ-CONFORTO, Tracie Lehuanani",Women,USA,United States,W,Silver
Seoul,1988,Aquatics,Synchronized S.,duet,"JOSEPHSON, Sarah",Women,USA,United States,W,Silver
Seoul,1988,Aquatics,Synchronized S.,solo,"KOTANI, Mikako",Women,JPN,Japan,W,Bronze
Seoul,1988,Aquatics,Synchronized S.,duet,"JOSEPHSON, Karen",Women,USA,United States,W,Silver
Seoul,1988,Aquatics,Synchronized S.,solo,"WALDO, Carolyn",Women,CAN,Canada,W,Gold
Seoul,1988,Aquatics,Synchronized S.,duet,"TANAKA, Miyako",Women,JPN,Japan,W,Bronze
Seoul,1988,Aquatics,Synchronized S.,duet,"CAMERON, Michelle",Women,CAN,Canada,W,Gold
Seoul,1988,Aquatics,Synchronized S.,duet,"KOTANI, Mikako",Women,JPN,Japan,W,Bronze
Seoul,1988,Aquatics,Synchronized S.,duet,"WALDO, Carolyn",Women,CAN,Canada,W,Gold
Seoul,1988,Aquatics,Water polo,water polo,"SIMENC, Dubravko",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"BEZMALINOVIC, Mislav",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"SMIRNOV, Nikolai",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"DUPLANTY, Christopher",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"MENDYGALIEV, Nurlan",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"DJUHO, Veselin",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"BERENDYUGA, Viktor",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"SHARONOV, Evgeni",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"MSCHVENIERADZE, Georgi",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"KIMBELL, Douglas Burns",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"BUKIC, Perica",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"KLASS, Edward Craig",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"EVANS, Michael Scott",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"CAMPBELL, Jeff",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"MILANOVIC, Igor",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"SCHROEDER, Terence Alan",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"ROBERTSON, Kevin George",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"GRISHIN, Evgeni",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"NAUMOV, Sergey",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"ANDRIC, Dragan",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"POSINKOVIC, Renco",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"SOSTAR, Aleksandar",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"APANASSENKO, Dmitri",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"IVANOV, Mikhail",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"PASKVALIN, Tomislav",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"MARKOCH, Sergei",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"GOCANIN, Igor",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"BERGESON, James Hubter",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"VICEVIC, Mirko",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"MOUCHAWAR, Alan Edward",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"CAMPBELL, Jodocus David",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"WILSON, Craig Martin",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"BOYER, Gregory Vartl",Men,USA,United States,M,Silver
Seoul,1988,Aquatics,Water polo,water polo,"RADJENOVIC, Goran",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"KOTENKO, Sergei",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"GIORGADZE, Mikhail",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"KOLOTOV, Aleksandr",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Aquatics,Water polo,water polo,"LUSIC, Deni",Men,YUG,Yugoslavia,M,Gold
Seoul,1988,Aquatics,Water polo,water polo,"CAMPBELL, George Peter",Men,USA,United States,M,Silver
Seoul,1988,Archery,Archery,teams FITA round,"SKILLMAN, Melanie Soltysik",Women,USA,United States,W,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"PACE, Darrell Owen",Men,USA,United States,M,Silver
Seoul,1988,Archery,Archery,teams FITA round,"CHUN, In-Soo",Men,KOR,"Korea, South",M,Gold
Seoul,1988,Archery,Archery,teams FITA round,"KIM, Soo-Nyung",Women,KOR,"Korea, South",W,Gold
Seoul,1988,Archery,Archery,teams FITA round,"YUN, Young-Sook",Women,KOR,"Korea, South",W,Gold
Seoul,1988,Archery,Archery,teams FITA round,"PRIESTMAN, Richard John",Men,GBR,United Kingdom,M,Bronze
Seoul,1988,Archery,Archery,individual FITA round,"KIM, Soo-Nyung",Women,KOR,"Korea, South",W,Gold
Seoul,1988,Archery,Archery,individual FITA round,"BARRS, Jay",Men,USA,United States,M,Gold
Seoul,1988,Archery,Archery,individual FITA round,"YUN, Young-Sook",Women,KOR,"Korea, South",W,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"BARRS, Jay",Men,USA,United States,M,Silver
Seoul,1988,Archery,Archery,individual FITA round,"WANG, Hee-Kyung",Women,KOR,"Korea, South",W,Silver
Seoul,1988,Archery,Archery,teams FITA round,"HANDAYANI, Lilies",Women,INA,Indonesia,W,Silver
Seoul,1988,Archery,Archery,teams FITA round,"LEE, Han-Sup",Men,KOR,"Korea, South",M,Gold
Seoul,1988,Archery,Archery,teams FITA round,"WATSON, Leroy",Men,GBR,United Kingdom,M,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"WARDHANI, Kusuma",Women,INA,Indonesia,W,Silver
Seoul,1988,Archery,Archery,teams FITA round,"OCHS, Deborah Lynn",Women,USA,United States,W,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"PARKER, Denise",Women,USA,United States,W,Bronze
Seoul,1988,Archery,Archery,individual FITA round,"ESHEEV, Vladimir",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"PARK, Sung-Soo",Men,KOR,"Korea, South",M,Gold
Seoul,1988,Archery,Archery,teams FITA round,"MCKINNEY, Richard Lee",Men,USA,United States,M,Silver
Seoul,1988,Archery,Archery,teams FITA round,"HALLARD, Steven",Men,GBR,United Kingdom,M,Bronze
Seoul,1988,Archery,Archery,teams FITA round,"SAIMAN, Nurfitriyana",Women,INA,Indonesia,W,Silver
Seoul,1988,Archery,Archery,individual FITA round,"PARK, Sung-Soo",Men,KOR,"Korea, South",M,Silver
Seoul,1988,Archery,Archery,teams FITA round,"WANG, Hee-Kyung",Women,KOR,"Korea, South",W,Gold
Seoul,1988,Athletics,Athletics,javelin throw,"ZELEZNY, Jan",Men,TCH,Czechoslovakia,M,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"QUENEHERVE, Gilles",Men,FRA,France,M,Bronze
Seoul,1988,Athletics,Athletics,decathlon,"STEEN, David",Men,CAN,Canada,M,Bronze
Seoul,1988,Athletics,Athletics,shot put,"TIMMERMANN, Ulf",Men,GDR,East Germany,M,Gold
Seoul,1988,Athletics,Athletics,triple jump,"LAPSHIN, Igor",Men,URS,Soviet Union,M,Silver
Seoul,1988,Athletics,Athletics,javelin throw,"RATY, Seppo Henrik",Men,FIN,Finland,M,Bronze
Seoul,1988,Athletics,Athletics,long jump,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,discus throw,"UBARTAS, Romas",Men,URS,Soviet Union,M,Silver
Seoul,1988,Athletics,Athletics,marathon,"MARTIN-ONDIEKI-O'DEA, Lisa",Women,AUS,Australia,W,Silver
Seoul,1988,Athletics,Athletics,50km walk,"WEIGEL, Ronald",Men,GDR,East Germany,M,Silver
Seoul,1988,Athletics,Athletics,1500m,"IVAN, Paula",Women,ROU,Romania,W,Gold
Seoul,1988,Athletics,Athletics,4x400m relay,"GRAHAM, Winthrop",Men,JAM,Jamaica,M,Silver
Seoul,1988,Athletics,Athletics,800m,"ERENG, Paul",Men,KEN,Kenya,M,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"MÖLLER, Silke",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"EMMELMANN, Kirsten",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"REYNOLDS, Harry Butch .",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"VORONOVA, Natalya",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,200m,"LEWIS, Carl",Men,USA,United States,M,Silver
Seoul,1988,Athletics,Athletics,400m,"LEWIS, Steve",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,pole vault,"GATAULLIN, Rodion",Men,URS,Soviet Union,M,Silver
Seoul,1988,Athletics,Athletics,20km walk,"WEIGEL, Ronald",Men,GDR,East Germany,M,Silver
Seoul,1988,Athletics,Athletics,10000m,"MCCOLGAN-LYNCH, Elizabeth",Women,GBR,United Kingdom,W,Silver
Seoul,1988,Athletics,Athletics,heptathlon,"BEHMER, Anke",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,pole vault,"BUBKA, Sergey",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"ECHOLS, Sheila",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,400m hurdles,"PHILLIPS, Andre Lamar",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,long jump,"MYRICKS, Lawrence Ellwyne",Men,USA,United States,M,Bronze
Seoul,1988,Athletics,Athletics,marathon,"DÖRRE, Katrin",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"PINIGINA, Mariya",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,100m,"ASHFORD, Evelyn",Women,USA,United States,W,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"VAIHINGER, Jörg",Men,FRG,West Germany,M,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"NEUBAUER, Dagmar",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,5000m,"KUNZE, Hansjörg",Men,GDR,East Germany,M,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"DIXON, Diane Lynn",Women,USA,United States,W,Silver
Seoul,1988,Athletics,Athletics,high jump,"CONWAY, Hollis",Men,USA,United States,M,Silver
Seoul,1988,Athletics,Athletics,marathon,"BORDIN, Gelindo",Men,ITA,Italy,M,Gold
Seoul,1988,Athletics,Athletics,400m,"NAZAROVA, Olga",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,discus throw,"HELLMANN, Martina",Women,GDR,East Germany,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"BROWN, Alice Regina",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,4x400m relay,"NAZAROVA, Olga",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,100m hurdles,"DONKOVA, Yordanka",Women,BUL,Bulgaria,W,Gold
Seoul,1988,Athletics,Athletics,triple jump,"KOVALENKO, Alexandre",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Athletics,Athletics,200m,"JACKSON SMALL, Grace",Women,JAM,Jamaica,W,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"CHRISTIE, Linford",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"MC FARLANE, Michael",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,5000m,"NGUGI, John",Men,KEN,Kenya,M,Gold
Seoul,1988,Athletics,Athletics,long jump,"DRECHSLER, Heike",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,javelin throw,"WHITBREAD, Fatima",Women,GBR,United Kingdom,W,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"BUNNEY, Elliot John",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"MÜLLER, Petra",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"MORRIS, Devon",Men,JAM,Jamaica,M,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"MALCHUGINA, Galina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"CAMERON, Bertland",Men,JAM,Jamaica,M,Silver
Seoul,1988,Athletics,Athletics,800m,"CRUZ, Joaquim",Men,BRA,Brazil,M,Silver
Seoul,1988,Athletics,Athletics,10000m,"BOUTAYEB, Moulay Brahim",Men,MAR,Morocco,M,Gold
Seoul,1988,Athletics,Athletics,decathlon,"VOSS, Torsten",Men,GDR,East Germany,M,Silver
Seoul,1988,Athletics,Athletics,discus throw,"DANNEBERG, Rolf",Men,FRG,West Germany,M,Bronze
Seoul,1988,Athletics,Athletics,shot put,"BARNES, Eric Randolph",Men,USA,United States,M,Silver
Seoul,1988,Athletics,Athletics,50km walk,"GAUDER, Hartwig",Men,GDR,East Germany,M,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"EVERETT, Daniel",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,1500m,"ELLIOTT, Peter",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,400m hurdles,"LEDOVSKAYA, Tatiana",Women,URS,Soviet Union,W,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"OELSNER-GÖHR, Marlies",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,20km walk,"DAMILANO, Maurizio",Men,ITA,Italy,M,Bronze
Seoul,1988,Athletics,Athletics,100m,"DRECHSLER, Heike",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"LUBKE, Ralf",Men,FRG,West Germany,M,Bronze
Seoul,1988,Athletics,Athletics,110m hurdles,"JACKSON, Colin",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"ZHIROVA, Marina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,400m,"EVERETT, Daniel",Men,USA,United States,M,Bronze
Seoul,1988,Athletics,Athletics,hammer throw,"LITVINOV, Sergei",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,hammer throw,"TAMM, Yuri",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Athletics,Athletics,800m,"AOUITA, Said",Men,MAR,Morocco,M,Bronze
Seoul,1988,Athletics,Athletics,800m,"WODARS, Sigrun",Women,GDR,East Germany,W,Gold
Seoul,1988,Athletics,Athletics,long jump,"POWELL, Michael Anthony",Men,USA,United States,M,Silver
Seoul,1988,Athletics,Athletics,400m,"MÜLLER, Petra",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,long jump,"CHISTYAKOVA, Galina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,4x100m relay,"BEHRENDT, Kerstin",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,heptathlon,"JOHN, Sabine",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"ITT, Edgar",Men,FRG,West Germany,M,Bronze
Seoul,1988,Athletics,Athletics,4x100m relay,"KONDRATIEVA, Liudmila",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"LEDOVSKAYA, Tatiana",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,4x400m relay,"DAVIS, Howard",Men,JAM,Jamaica,M,Silver
Seoul,1988,Athletics,Athletics,javelin throw,"KORJUS, Tapio",Men,FIN,Finland,M,Gold
Seoul,1988,Athletics,Athletics,high jump,"KOSTADINOVA, Stefka",Women,BUL,Bulgaria,W,Silver
Seoul,1988,Athletics,Athletics,100m,"GRIFFITH-JOYNER, Florence",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,800m,"GALLAGHER, Kimberley Ann",Women,USA,United States,W,Bronze
Seoul,1988,Athletics,Athletics,high jump,"RITTER, Dorothy Louise",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,400m hurdles,"MOSES, Edwin",Men,USA,United States,M,Bronze
Seoul,1988,Athletics,Athletics,4x100m relay,"MARIE-ROSE, Bruno",Men,FRA,France,M,Bronze
Seoul,1988,Athletics,Athletics,3000m,"SAMOLENKO-DOROVSKIKH, Tatyana",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"ASHFORD, Evelyn",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,pole vault,"EGOROV, Grigori",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Athletics,Athletics,discus throw,"KHRISTOVA, Tzvetanka Pavlova",Women,BUL,Bulgaria,W,Bronze
Seoul,1988,Athletics,Athletics,100m,"LEWIS, Carl",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"SAVIN, Vitaly",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,4x400m relay,"HOWARD-HILL, Denean Elizabeth",Women,USA,United States,W,Silver
Seoul,1988,Athletics,Athletics,10000m,"ANTIBO, Salvatore",Men,ITA,Italy,M,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"REGIS, John Paul Lyndon",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"DOBELEIT, Norbert",Men,FRG,West Germany,M,Bronze
Seoul,1988,Athletics,Athletics,4x100m relay,"MORINIERE, Max",Men,FRA,France,M,Bronze
Seoul,1988,Athletics,Athletics,4x100m relay,"AUERSWALD-LANGE, Ingrid",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,shot put,"LI, Mei-Su",Women,CHN,China,W,Bronze
Seoul,1988,Athletics,Athletics,400m hurdles,"FLINTOFF-KING, Deborah",Women,AUS,Australia,W,Gold
Seoul,1988,Athletics,Athletics,4x400m relay,"LEWIS, Steve",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,110m hurdles,"CAMPBELL, Anthony Eugene",Men,USA,United States,M,Bronze
Seoul,1988,Athletics,Athletics,1500m,"HEROLD, Jens-Peter",Men,GDR,East Germany,M,Bronze
Seoul,1988,Athletics,Athletics,3000m steeplechase,"ROWLAND, Mark Robert",Men,GBR,United Kingdom,M,Bronze
Seoul,1988,Athletics,Athletics,triple jump,"MARKOV, Kristo Gantchev",Men,BUL,Bulgaria,M,Gold
Seoul,1988,Athletics,Athletics,110m hurdles,"KINGDOM, Roger",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,1500m,"RONO, Peter",Men,KEN,Kenya,M,Gold
Seoul,1988,Athletics,Athletics,long jump,"LEWIS, Carl",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,10000m,"KIMELI, Kipkemboi",Men,KEN,Kenya,M,Bronze
Seoul,1988,Athletics,Athletics,800m,"WACHTEL, Christine",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"GRIFFITH-JOYNER, Florence",Women,USA,United States,W,Silver
Seoul,1988,Athletics,Athletics,decathlon,"SCHENK, Christian",Men,GDR,East Germany,M,Gold
Seoul,1988,Athletics,Athletics,marathon,"MOTA, Rosa",Women,POR,Portugal,W,Gold
Seoul,1988,Athletics,Athletics,200m,"DRECHSLER, Heike",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,shot put,"LISOVSKAYA, Natalya",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,100m hurdles,"ZACZKIEWICZ-REIDICK, Claudia",Women,FRG,West Germany,W,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"BRYZGINA, Olga",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"KRYLOV, Vladimir",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,javelin throw,"KOCH, Beate",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,3000m,"MURRAY, Yvonne",Women,GBR,United Kingdom,W,Bronze
Seoul,1988,Athletics,Athletics,5000m,"BAUMANN, Dieter",Men,FRG,West Germany,M,Silver
Seoul,1988,Athletics,Athletics,100m hurdles,"SIEBERT, Gloria",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,4x100m relay,"BRYZGIN, Viktor",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,400m,"BRYZGINA, Olga",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,heptathlon,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"MURAVYOV, Vladimir",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,3000m steeplechase,"KOECH, Peter",Men,KEN,Kenya,M,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"BRISCO-HOOKS, Valerie Ann",Women,USA,United States,W,Silver
Seoul,1988,Athletics,Athletics,100m,"CHRISTIE, Linford",Men,GBR,United Kingdom,M,Silver
Seoul,1988,Athletics,Athletics,200m,"DELOACH, Joseph Nathaniel Jr.",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,marathon,"AHMED SALAH, Hussein",Men,DJI,Djibouti,M,Bronze
Seoul,1988,Athletics,Athletics,high jump,"AVDEENKO, Gennadi",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,20km walk,"PRIBILINEC, Jozef",Men,TCH,Czechoslovakia,M,Gold
Seoul,1988,Athletics,Athletics,400m,"REYNOLDS, Harry Butch .",Men,USA,United States,M,Silver
Seoul,1988,Athletics,Athletics,high jump,"BYKOVA, Tamara",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,high jump,"SJÖBERG, Patrick",Men,SWE,Sweden,M,Bronze
Seoul,1988,Athletics,Athletics,400m hurdles,"DIA BA, El Hadji Amadou",Men,SEN,Senegal,M,Silver
Seoul,1988,Athletics,Athletics,10000m,"ZHUPEEVA, Elena",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,200m,"GRIFFITH-JOYNER, Florence",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"GRIFFITH-JOYNER, Florence",Women,USA,United States,W,Gold
Seoul,1988,Athletics,Athletics,3000m steeplechase,"KARIUKI, Julius",Men,KEN,Kenya,M,Gold
Seoul,1988,Athletics,Athletics,10000m,"BONDARENKO, Olga",Women,URS,Soviet Union,W,Gold
Seoul,1988,Athletics,Athletics,4x100m relay,"SANGOUMA, Daniel",Men,FRA,France,M,Bronze
Seoul,1988,Athletics,Athletics,4x400m relay,"ROBINZINE, Kevin Bernard",Men,USA,United States,M,Gold
Seoul,1988,Athletics,Athletics,3000m,"IVAN, Paula",Women,ROU,Romania,W,Silver
Seoul,1988,Athletics,Athletics,shot put,"GÜNTHÖR, Werner",Men,SUI,Switzerland,M,Bronze
Seoul,1988,Athletics,Athletics,javelin throw,"FELKE-MEIER, Petra",Women,GDR,East Germany,W,Gold
Seoul,1988,Athletics,Athletics,1500m,"SAMOLENKO-DOROVSKIKH, Tatyana",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Athletics,Athletics,50km walk,"IVANENKO, Vyacheslav",Men,URS,Soviet Union,M,Gold
Seoul,1988,Athletics,Athletics,1500m,"BAIKAUSKAITE, Lailute",Women,URS,Soviet Union,W,Silver
Seoul,1988,Athletics,Athletics,high jump,"POVARNITSIN, Rudolf",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Athletics,Athletics,discus throw,"SCHULT, Jürgen",Men,GDR,East Germany,M,Gold
Seoul,1988,Athletics,Athletics,hammer throw,"SEDYKH, Yuri",Men,URS,Soviet Union,M,Silver
Seoul,1988,Athletics,Athletics,400m hurdles,"FIEDLER, Ellen",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,discus throw,"GANSKY, Diana",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,4x400m relay,"BUSCH, Sabine",Women,GDR,East Germany,W,Bronze
Seoul,1988,Athletics,Athletics,marathon,"WAKIIHURI, Douglas",Men,KEN,Kenya,M,Silver
Seoul,1988,Athletics,Athletics,100m,"SMITH, Calvin",Men,USA,United States,M,Bronze
